PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,player_name
2225,2006-07,0,1610612759,SAS,25.0,20,20,751,168,350,0.48,7,21,0.333,72,106,0.679,14,53,67,115,22,0,66,34,415,Tony Parker
2225,2007-08,0,1610612759,SAS,26.0,17,17,654,152,306,0.497,7,20,0.35,70,93,0.753,10,53,63,103,16,1,50,37,381,Tony Parker
2225,2008-09,0,1610612759,SAS,27.0,5,5,181,59,108,0.546,3,14,0.214,22,31,0.71,1,20,21,34,6,1,21,13,143,Tony Parker
2225,2009-10,0,1610612759,SAS,28.0,10,2,335,73,154,0.474,2,3,0.667,25,42,0.595,9,29,38,54,6,0,22,20,173,Tony Parker
2225,2010-11,0,1610612759,SAS,29.0,6,6,221,43,93,0.462,1,8,0.125,31,41,0.756,1,15,16,31,8,2,20,10,118,Tony Parker
2225,2011-12,0,1610612759,SAS,30.0,14,14,506,102,225,0.453,7,21,0.333,71,88,0.807,8,42,50,95,13,0,44,23,282,Tony Parker
2225,2012-13,0,1610612759,SAS,31.0,21,21,765,167,365,0.458,11,31,0.355,87,112,0.777,14,54,68,146,24,3,53,26,432,Tony Parker
2225,2013-14,0,1610612759,SAS,32.0,23,23,719,168,346,0.486,13,35,0.371,51,70,0.729,5,40,45,111,15,2,62,37,400,Tony Parker
2225,2014-15,0,1610612759,SAS,33.0,7,7,210,33,91,0.363,0,9,0.0,10,17,0.588,4,19,23,25,2,0,11,14,76,Tony Parker
2225,2015-16,0,1610612759,SAS,34.0,10,10,264,44,98,0.449,4,16,0.25,12,14,0.857,1,21,22,53,6,2,18,15,104,Tony Parker
2225,2016-17,0,1610612759,SAS,35.0,8,8,211,51,97,0.526,11,19,0.579,14,14,1.0,2,18,20,25,4,0,12,10,127,Tony Parker
2225,2017-18,0,1610612759,SAS,36.0,5,0,67,14,37,0.378,0,5,0.0,5,7,0.714,0,4,4,6,2,0,4,2,33,Tony Parker
200809,2008-09,0,1610612748,MIA,25.0,5,0,24,3,7,0.429,0,1,0.0,2,2,1.0,0,1,1,5,2,0,2,1,8,Chris Quinn
202390,2010-11,0,1610612759,SAS,26.0,6,0,111,17,46,0.37,5,19,0.263,7,7,1.0,2,16,18,5,1,1,2,11,46,Gary Neal
202390,2011-12,0,1610612759,SAS,27.0,14,0,217,39,82,0.476,16,36,0.444,11,13,0.846,1,17,18,19,2,0,11,21,105,Gary Neal
202390,2012-13,0,1610612759,SAS,28.0,21,0,390,52,135,0.385,23,66,0.348,16,16,1.0,1,44,45,15,3,1,13,33,143,Gary Neal
202390,2013-14,0,1610612766,CHA,29.0,4,0,104,18,51,0.353,4,18,0.222,5,7,0.714,3,5,8,4,0,0,8,9,45,Gary Neal
2588,2006-07,0,1610612759,SAS,27.0,9,0,25,2,7,0.286,1,4,0.25,2,2,1.0,2,1,3,0,2,0,3,6,7,Matt Bonner
2588,2007-08,0,1610612759,SAS,28.0,2,0,9,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,0,4,Matt Bonner
2588,2008-09,0,1610612759,SAS,29.0,5,5,100,5,23,0.217,3,13,0.231,2,2,1.0,6,10,16,0,3,2,2,10,15,Matt Bonner
2588,2009-10,0,1610612759,SAS,30.0,10,0,173,19,44,0.432,10,27,0.37,2,2,1.0,7,25,32,4,1,3,7,22,50,Matt Bonner
